CatalogID,ProductionDate,ReleaseDate,Number,ProductGroupID
2446D899-FFC2-47C8-8EB9-F92AF66CD7FD,,2012-12-13 09:28:54,9822/0570,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
512420F2-DA66-4D83-9AC0-F95843816FB5,,2007-10-01 00:00:00,9802/1010,4352820D-226D-4FA6-987C-BB96FE95B96F
2604B99D-A7E3-4A74-8192-F979EDBA2CB5,,,9812/6400,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
51F1582C-4316-4C3F-9111-F9CBB0559AA6,2000-06-30 11:30:08,1997-11-01 00:00:00,9802/2390,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
C6C8B079-7199-48B8-8C0D-F9E520090196,2009-11-01 00:00:00,2009-11-01 00:00:00,9812/2530,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
24D293FD-2296-4D5C-8818-FAC64B929E91,1987-06-24 10:42:58,1985-03-01 00:00:00,9802/2220,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
EAF7D222-BD87-45D9-829A-FAE2966A83DA,2004-11-05 00:00:00,2004-04-30 00:00:00,9802/7240,E6206E74-E250-492B-A203-F69326C31B4B
7ED8ECA3-9582-48DE-B581-FB0F2326800B,2007-05-22 00:00:00,2004-04-23 00:00:00,9802/5664,8051DE7A-12ED-4D7A-85F2-1CBFA46B44DA
998303E6-13DE-41FD-927D-FB6F83A18063,2005-09-15 15:30:08,2004-05-05 00:00:00,9802/9840,89FB1C3F-5F21-4FE9-A339-341AA83A5284
A8C4D303-95A5-4C1C-A1AF-FB7D3B5889DB,,2005-11-25 00:00:00,9802/2750,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
2C6B9ED0-DC72-413D-8D0F-FC3ADB2BAAE2,,2014-11-12 10:20:45,9822/0995,
0AA02BD6-B0AF-411B-B8BF-FC5911EAECA4,,2013-08-01 12:41:43,9822/0745,BF54B40E-231F-4D60-A128-279000C1D624
38EE2080-8491-4080-834D-FC644BF2090A,2000-03-03 17:26:27,1997-12-24 00:00:00,9802/5408,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
6B01C660-7BB9-49E5-B8BA-FC65D317C4D6,,2008-01-01 00:00:00,9812/3260,9C06D500-E638-4C55-B45D-DC52975F97DC
889AD668-A395-4DE5-B3D3-FC6F634CF29B,,2008-07-01 00:00:00,9802/4630,8184791B-FFAE-4080-BAD1-FF26C71DA4D8
4A4F19A0-F5BD-45A1-A363-FCE5FC010725,1997-03-29 11:26:52,1996-03-01 00:00:00,9802/2370,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
1064130E-CBA1-4BD5-8CFB-FCF790FC9CBB,,2111-10-01 12:24:46,9822/0460,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
E451D1B7-8FD0-4B4E-90BE-FD9ED78B111C,,2014-09-19 06:40:32,9812/9280,FB1CD1A5-9047-4335-89DA-DF8139EC8172
4189695F-8442-40BD-B483-FDC1B1ABDD15,,,,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
4157DAB4-F37C-4478-9077-FDC7DF24A1E8,,2007-09-01 00:00:00,9812/5010,8051DE7A-12ED-4D7A-85F2-1CBFA46B44DA
2544FAEA-73CD-4120-8DEF-FDD1C432056B,,,9812/4220,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
8C25990C-6F6D-4FF2-ADE5-FE1DEE78056C,,2014-03-12 11:15:17,9822/0845,8051DE7A-12ED-4D7A-85F2-1CBFA46B44DA
8F609948-A46C-496C-92D3-FE6EA4A50004,2003-02-28 12:23:54,2000-12-20 00:00:00,9802/2640,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
E9C7A095-9889-4A56-8064-FEB0C465FBBB,2010-12-21 00:00:00,2005-09-30 00:00:00,9802/4400,6C3FDBF7-7361-40C7-8468-C55F108EC244
DE806CB9-1548-4200-A0AB-FECEC7D98089,,2012-04-30 14:34:32,9822/0310,E6206E74-E250-492B-A203-F69326C31B4B
46C8AA81-C45A-4392-B1DD-FED6F2901030,,2012-02-09 17:31:14,9822/0500,7F042236-8D08-4927-A55A-7BE1557B6135
3E0D82D1-BFB3-4B63-BE6E-FEDB4A6DCAF9,2002-10-19 12:42:16,2000-04-20 00:00:00,9802/9610,89FB1C3F-5F21-4FE9-A339-341AA83A5284
4725A01E-3909-4E79-B20D-FF75BEEA6362,,2006-03-24 00:00:00,9802/5940,59DE41B8-D56A-401C-BE0E-39CA6404D531
A33B3AFE-F49F-4090-8716-FF85966A73ED,,2007-08-01 00:00:00,9802/0090,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
